Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount,market_cap,total_volume
1.55866E+12,24-05-19,ETHUSDT,244.63,254.35,241.54,248.87,447066.926,111294049.4,171482,,
1.55857E+12,23-05-19,ETHUSDT,243.68,247.34,231.1,244.56,600193.8937,144051488.9,198869,,
1.55848E+12,22-05-19,ETHUSDT,253.35,260.18,239.63,243.64,592848.9561,149006735.6,208482,,
1.5584E+12,21-05-19,ETHUSDT,250.48,262,246.06,253.43,580249.6975,146749988.3,229662,,
1.55831E+12,20-05-19,ETHUSDT,259.37,259.49,238,250.37,666889.8224,165783106.1,246484,,
1.55822E+12,19-05-19,ETHUSDT,233.57,264,231.77,259.51,823859.0634,207383027.8,285496,,
1.55814E+12,18-05-19,ETHUSDT,244.31,248,230.62,233.6,673218.0998,160450040.8,236314,,
1.55805E+12,17-05-19,ETHUSDT,264.35,268.74,223.43,244.3,1529892.569,366429299.2,517016,,
1.55796E+12,16-05-19,ETHUSDT,248.06,279.76,241.76,264.25,1733360.894,452410350.1,553635,,
1.55788E+12,15-05-19,ETHUSDT,216.4,250.27,216.21,248.1,574697.2993,135054369.6,176272,,
1.55779E+12,14-05-19,ETHUSDT,195.83,219.81,194.19,216.4,864211.006,179717430.3,248577,,
1.55771E+12,13-05-19,ETHUSDT,188.07,206.87,185.32,195.84,669265.4652,131102303.1,190439,,
1.55762E+12,12-05-19,ETHUSDT,190.2,204.32,181,188.11,823372.2815,157611011.7,228585,,
1.55753E+12,11-05-19,ETHUSDT,172.92,205.23,172.92,190.2,885292.3839,167180496.8,246217,,
1.55745E+12,10-05-19,ETHUSDT,170.96,176.7,168.46,172.91,425543.7402,73717438.65,142024,,
1.55736E+12,09-05-19,ETHUSDT,170.88,173.88,166.57,170.9,284663.9946,48482365.54,111190,,
1.55727E+12,08-05-19,ETHUSDT,169.07,173.17,164.8,170.85,296410.761,50307994.58,108809,,
1.55719E+12,07-05-19,ETHUSDT,172.98,182.76,167.89,169.18,732496.8786,129206700.1,208268,,
1.5571E+12,06-05-19,ETHUSDT,163.05,178.05,157.55,173,506528.1428,86112232.48,151543,,
1.55701E+12,05-05-19,ETHUSDT,163.71,165.36,159.18,163.05,176029.1045,28659516.79,79825,,
1.55693E+12,04-05-19,ETHUSDT,168.1,171.3,159.76,163.7,312928.5835,51596174.4,115264,,
1.55684E+12,03-05-19,ETHUSDT,161.82,170.86,160.99,168.06,416357.5212,69185162.6,136042,,
1.55676E+12,02-05-19,ETHUSDT,160.2,163.48,158.5,161.81,289519.0203,46716417.01,97201,,
1.55667E+12,01-05-19,ETHUSDT,161.85,163.88,158.36,160.19,192517.6276,30965351.7,88509,,
1.55658E+12,30-04-19,ETHUSDT,155.14,162.89,155.11,161.83,305056.2465,48352308.35,109233,,
1.5565E+12,29-04-19,ETHUSDT,157.86,159.05,152,155.11,243591.949,37892463.29,98779,,
1.55641E+12,28-04-19,ETHUSDT,159.32,160.24,156.92,157.85,152976.3018,24304182.14,72048,,
1.55632E+12,27-04-19,ETHUSDT,157.93,166.24,156.35,159.31,215918.6384,34294278,89809,,
1.55624E+12,26-04-19,ETHUSDT,154.7,162.56,151.4,157.95,500355.8628,78334214.87,162730,,
1.55615E+12,25-04-19,ETHUSDT,164.78,165.49,150.35,154.72,422657.0324,67326464.65,139927,,
1.55606E+12,24-04-19,ETHUSDT,169.15,169.87,159.26,164.78,426497.0415,70076178.28,154469,,
1.55598E+12,23-04-19,ETHUSDT,170.52,175.83,167.78,169.16,363523.3453,62784241.17,126520,,
1.55589E+12,22-04-19,ETHUSDT,168.59,172.3,167,170.52,269868.3988,45832751.06,96396,,
1.5558E+12,21-04-19,ETHUSDT,172.89,173.48,164.82,168.59,283450.4394,47781349.4,108394,,
1.55572E+12,20-04-19,ETHUSDT,172.66,176.97,169.87,172.88,253596.4841,43939979.02,94403,,
1.55563E+12,19-04-19,ETHUSDT,173.34,173.55,168.59,172.64,320541.7217,54991300.11,104551,,
1.55555E+12,18-04-19,ETHUSDT,165.75,175.2,165.04,173.33,396118.9441,68031293.23,114728,,
1.55546E+12,17-04-19,ETHUSDT,165.41,167.28,163.78,165.75,227841.5498,37678036.6,85475,,
1.55537E+12,16-04-19,ETHUSDT,159.91,166.73,159.41,165.37,240370.5044,39245823.49,82937,,
1.55529E+12,15-04-19,ETHUSDT,167.21,168.81,155.7,159.95,351548.9079,57215098.11,113590,,
1.5552E+12,14-04-19,ETHUSDT,162.99,168.11,161.2,167.23,186977.6621,30640985.06,72468,,
1.55511E+12,13-04-19,ETHUSDT,163.2,165.37,160.74,162.99,179237.7457,29247030.15,75202,,
1.55503E+12,12-04-19,ETHUSDT,164.06,166.5,158.11,163.19,316337.8782,51556919.15,124732,,
1.55494E+12,11-04-19,ETHUSDT,177.12,177.48,158.27,164.07,661305.3032,110201659.9,224876,,
1.55485E+12,10-04-19,ETHUSDT,174.58,183.77,168,177.12,523943.205,93283836.59,171960,,
1.55477E+12,09-04-19,ETHUSDT,178.71,179.17,171.05,174.6,431986.3611,75745619.57,156659,,
1.55468E+12,08-04-19,ETHUSDT,174.29,185.87,170.9,178.72,873410.0729,156417981.3,272413,,
1.5546E+12,07-04-19,ETHUSDT,165.56,175.43,164.06,174.21,465507.525,78876773.3,161529,,
1.55451E+12,06-04-19,ETHUSDT,164.84,172.77,159.2,165.5,528168.333,87657058.11,163384,,
1.55442E+12,05-04-19,ETHUSDT,157.33,167.83,155.94,164.77,516070.3455,84123101.33,175261,,
1.55434E+12,04-04-19,ETHUSDT,159.96,164,152.8,157.36,686080.9525,109082183.6,242989,,
1.55425E+12,03-04-19,ETHUSDT,163.26,177.81,149.23,159.96,1345344.538,225523896.2,423036,,
1.55416E+12,02-04-19,ETHUSDT,141.24,165.6,141,163.31,906868.8586,138094679.3,289637,,
1.55408E+12,01-04-19,ETHUSDT,141.41,143.08,139.57,141.24,234310.1916,33234998.64,90705,,
1.55399E+12,31-03-19,ETHUSDT,142.44,142.5,140.42,141.38,142469.2117,20131931.7,65047,,
1.5539E+12,30-03-19,ETHUSDT,143.25,145.89,140.06,142.46,254798.7007,36382647.23,97751,,
1.55382E+12,29-03-19,ETHUSDT,137.85,143.6,137.62,143.25,235853.0454,33098245.96,94717,,
1.55373E+12,28-03-19,ETHUSDT,139.46,139.57,137.3,137.86,163185.6991,22543474.61,73225,,
1.55364E+12,27-03-19,ETHUSDT,134.14,140.14,133.84,139.45,317167.4533,43635238.43,119271,,
1.55356E+12,26-03-19,ETHUSDT,133.97,134.74,132.27,134.18,183139.1143,24490323.06,86841,,
1.55347E+12,25-03-19,ETHUSDT,136.12,136.83,131.6,133.98,230880.285,31082445.59,98246,,
1.55339E+12,24-03-19,ETHUSDT,137.28,137.37,134.75,136.09,198490.4512,27042322.7,82361,,
1.5533E+12,23-03-19,ETHUSDT,135.92,138.21,135.6,137.28,174710.4306,23922572.36,73884,,
1.55321E+12,22-03-19,ETHUSDT,134.85,137.2,134.29,135.98,186119.7475,25309122.73,79782,,
1.55313E+12,21-03-19,ETHUSDT,139.04,139.55,131.21,134.85,312531.3937,42635937.49,113797,,
1.55304E+12,20-03-19,ETHUSDT,138.56,139.66,136.01,139.01,222883.5175,30757997.81,83814,,
1.55295E+12,19-03-19,ETHUSDT,137.62,139.38,136.97,138.55,218577.4521,30175322.08,82348,,
1.55287E+12,18-03-19,ETHUSDT,138.67,142.01,136.1,137.59,281718.962,39017864.92,94109,,
1.55278E+12,17-03-19,ETHUSDT,140.94,141.07,137.2,138.67,252697.0815,35051209.93,88617,,
1.55269E+12,16-03-19,ETHUSDT,136.6,144.47,136.51,140.92,474664.102,66878173.45,149612,,
1.55261E+12,15-03-19,ETHUSDT,132.24,137.62,132.18,136.56,295832.2656,39928522.34,103920,,
1.55252E+12,14-03-19,ETHUSDT,131.69,135.11,128.52,132.2,258413.8187,34099414.81,99000,,
1.55244E+12,13-03-19,ETHUSDT,133.62,133.65,130.58,131.65,209456.0985,27670734.43,87617,,
1.55235E+12,12-03-19,ETHUSDT,132.67,135.3,130.77,133.57,194905.9684,25981446.1,74222,,
1.55226E+12,11-03-19,ETHUSDT,135.37,136.15,131,132.67,264587.0068,35285847.75,101371,,
1.55218E+12,10-03-19,ETHUSDT,137.27,137.5,134,135.37,203965.1682,27650702.38,90905,,
1.55209E+12,09-03-19,ETHUSDT,133.51,138.65,132.93,137.27,279861.1205,38220614.01,111544,,
1.552E+12,08-03-19,ETHUSDT,136.82,139.34,130.62,133.52,330283.5823,44879637.39,113160,,
1.55192E+12,07-03-19,ETHUSDT,137.37,140.2,135.2,136.81,307336.4931,42271691.24,114687,,
